Bronx Rolling Sales File.  All Sales From May 2016 - April 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 5/1/2017  Co-op Sales Files as of 5/5/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,90, ,A5, 3221 WILSON AVENUE                        ,            ,10469,1,                         -  ,1,"2,000","1,800",1940, 1 , A5 ," $370,000 ",6/29/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,110, ,A5, 3272 BOUCK AVENUE                         ,            ,10469,1,                         -  ,1,"2,300","1,782",1955, 1 , A5 ," $293,944 ",2/15/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,110, ,A5, 3272 BOUCK AVENUE                         ,            ,10469,1,                         -  ,1,"2,300","1,782",1955, 1 , A5 , $500 ,9/12/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,44, ,A5, 3326 WILSON AVENUE                        ,            ,10469,1,                         -  ,1,"2,550","1,920",1930, 1 , A5 ," $315,000 ",2/22/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,60, ,A5, 3358 WILSON AVENUE                        ,            ,10469,1,                         -  ,1,"1,900","1,681",1930, 1 , A5 ," $380,000 ",9/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4736,162, ,A5, 3352 FISH AVE                             ,            ,10469,1,                         -  ,1,"1,775","1,585",1935, 1 , A5 ,                        -   ,9/1/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,28, ,A5, 3325 FENTON AVENUE                        ,            ,10469,1,                         -  ,1,"1,900","1,406",1945, 1 , A5 ," $340,000 ",9/13/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,93, ,A5, 3301 FENTON AVENUE                        ,            ,10469,1,                         -  ,1,"1,942","1,444",1945, 1 , A5 ," $400,000 ",8/16/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4739,24, ,A5, 3211 FISH AVENUE                          ,            ,10469,1,                         -  ,1,"3,000","1,742",1930, 1 , A5 ,                        -   ,5/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4739,55, ,A5, 3242 WILSON AVENUE                        ,            ,10469,1,                         -  ,1,"2,000","2,220",1950, 1 , A5 ,                        -   ,1/9/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,8, ,A5, 3249 FENTON AVENUE                        ,            ,10469,1,                         -  ,1,"2,025","1,280",1920, 1 , A5 ," $265,000 ",6/16/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,23, ,A5, 3219 FENTON AVENUE                        ,            ,10469,1,                         -  ,1,"2,000","1,280",1920, 1 , A5 ,                        -   ,1/27/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,7, ,A5, 3253 CORSA AVENUE                         ,            ,10469,1,                         -  ,1,"1,800","1,404",1950, 1 , A5 ," $400,000 ",6/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4745,7, ,A5, 3347 KINGSLAND AVENUE                     ,            ,10469,1,                         -  ,1,"1,710","1,863",1950, 1 , A5 ," $180,000 ",4/5/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4745,27, ,A5, 1619 GIVAN AVENUE                         ,            ,10469,1,                         -  ,1,"1,713","1,505",1965, 1 , A5 ," $370,000 ",1/5/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4747,3, ,A5, 1508 GIVAN AVENUE                         ,            ,10469,1,                         -  ,1,"1,800","1,690",1955, 1 , A5 ,                        -   ,10/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4747,30, ,A1, 3211 MICKLE AVENUE                        ,            ,10469,1,                         -  ,1,"2,850","1,056",1940, 1 , A1 ," $182,000 ",9/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4749,15, ,A5, 3345 TIEMANN                              ,            ,10469,1,                         -  ,1,"1,710","1,714",1955, 1 , A5 ," $247,000 ",10/3/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,1, ,A5, 3358 TIEMANN AVENUE                       ,            ,10469,1,                         -  ,1,"2,798","1,782",1950, 1 , A5 ," $170,000 ",12/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,1, ,A5, 3358 TIEMANN                              ,            ,10469,1,                         -  ,1,"2,798","1,782",1950, 1 , A5 ,                        -   ,7/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,34, ,A5, 3307 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"1,710","1,539",1950, 1 , A5 ," $271,000 ",3/24/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,34, ,A5, 3307 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"1,710","1,539",1950, 1 , A5 ," $10,000 ",7/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,36, ,A5, 3303 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"1,710","1,890",1950, 1 , A5 ," $217,500 ",10/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,61, ,A5, 3344 TIEMANN                              ,            ,10469,1,                         -  ,1,"1,710","1,890",1950, 1 , A5 ,                        -   ,11/24/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4756,37, ,A5, 1833 BURKE AVENUE                         ,            ,10469,1,                         -  ,1,"1,470",992,1963, 1 , A5 ," $295,000 ",1/23/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4765,66, ,A5, 3152 KINGSLAND AVENUE                     ,            ,10469,1,                         -  ,1,"1,710","1,116",1955, 1 , A5 ," $330,000 ",7/11/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,19, ,A5, 3025A MICKLE AVENUE                       ,            ,10469,1,                         -  ,1,"3,125","1,904",1975, 1 , A5 , $10 ,5/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,24, ,A1, 3017 MICKLE AVENUE                        ,            ,10469,1,                         -  ,1,"3,127","1,224",1935, 1 , A1 ," $249,900 ",6/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,33, ,A1, 1511 ADEE AVENUE                          ,            ,10469,1,                         -  ,1,"2,502","1,224",1935, 1 , A1 ," $378,000 ",10/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4773,16, ,A5, 3039 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"2,890","1,890",1955, 1 , A5 ," $439,000 ",5/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,37, ,A5, 3010 WICKHAM AVENUE                       ,            ,10469,1,                         -  ,1,"1,120","1,384",1955, 1 , A5 ," $270,000 ",10/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,38, ,A5, 3012 WICKHAM AVENUE                       ,            ,10469,1,                         -  ,1,"1,516","1,384",1955, 1 , A5 ," $348,000 ",9/12/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,134, ,A5, 3002 WICKHAM AVENUE                       ,            ,10469,1,                         -  ,1,"1,120","1,384",1955, 1 , A5 ," $238,000 ",1/30/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4778,40, ,A2, 3120 GRACE                                ,            ,10469,1,                         -  ,1,"3,650","1,268",1950, 1 , A2 , $1 ,9/23/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,11, ,A5, 3039 GRACE AVENUE                         ,            ,10469,1,                         -  ,1,"2,653","1,260",1960, 1 , A5 ," $352,000 ",7/22/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,39, ,A5, 3008 ELY AVENUE                           ,            ,10469,1,                         -  ,1,"2,651","1,260",1960, 1 , A5 ," $437,000 ",3/2/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,39, ,A5, 3008 ELY AVENUE                           ,            ,10469,1,                         -  ,1,"2,651","1,260",1960, 1 , A5 ," $190,000 ",6/7/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,46, ,A5, 3020 ELY AVENUE                           ,            ,10469,1,                         -  ,1,"2,651","1,260",1960, 1 , A5 ," $320,000 ",11/10/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,14, ,A5, 3057 EDSON AVENUE                         ,            ,10469,1,                         -  ,1,"1,723","1,116",1955, 1 , A5 ," $360,000 ",1/27/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,28, ,A5, 3029 EDSON AVE                            ,            ,10469,1,                         -  ,1,"1,706","1,116",1955, 1 , A5 ,                        -   ,6/12/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,35, ,A5, 3015 EDSON AVENUE                         ,            ,10469,1,                         -  ,1,"1,692","1,674",1955, 1 , A5 ," $405,000 ",2/23/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,35, ,A5, 3015 EDSON                                ,            ,10469,1,                         -  ,1,"1,692","1,674",1955, 1 , A5 ," $245,000 ",10/17/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,35, ,A5, 3015 EDSON AVENUE                         ,            ,10469,1,                         -  ,1,"1,692","1,674",1955, 1 , A5 , $500 ,6/3/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4784,63, ,A5, 2960 MICKLE AVENUE                        ,            ,10469,1,                         -  ,1,"2,401","1,178",1960, 1 , A5 ," $357,000 ",3/13/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4787,14, ,A1, 2839 TIEMANN AVENUE                       ,            ,10469,1,                         -  ,1,"3,555","1,324",1925, 1 , A1 ," $330,000 ",1/24/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4788,17, ,A2, 2941 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"3,555","1,380",1935, 1 , A2 ," $420,000 ",10/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4793,32, ,A1, 1757 BARTOW AVENUE                        ,            ,10469,1,                         -  ,1,"5,004",970,1945, 1 , A1 ," $290,000 ",6/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4794,30, ,A1, 1809 BARTOW AVENUE                        ,            ,10469,1,                         -  ,1,"5,004","1,294",1925, 1 , A1 ," $119,000 ",11/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4794,30, ,A1, 1809 BARTOW AVE                           ,            ,10469,1,                         -  ,1,"5,004","1,294",1925, 1 , A1 ,                        -   ,6/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4794,51, ,A1, 2844 WICKHAM AVENUE                       ,            ,10469,1,                         -  ,1,"2,375","2,310",1935, 1 , A1 ,                        -   ,10/20/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4795,38, ,A5, 2818 BRUNER AVENUE                        ,            ,10469,1,                         -  ,1,"1,706","1,732",1965, 1 , A5 , $1 ,3/3/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4795,53, ,A1, 2880 BRUNER AVENUE                        ,            ,10469,1,                         -  ,1,"2,205","1,320",1960, 1 , A1 ," $417,000 ",1/27/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4795,133, ,A5, 2806 BRUNER AVENUE                        ,            ,10469,1,                         -  ,1,"1,706","1,732",1965, 1 , A5 ,                        -   ,2/6/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,44, ,A5, 2724 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"1,520","1,088",1955, 1 , A5 ," $375,000 ",1/31/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,44, ,A5, 2724 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"1,520","1,088",1955, 1 , A5 ," $250,000 ",5/5/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,46, ,A5, 2730 GUNTHER AVENUE                       ,            ,10469,1,                         -  ,1,"2,470","1,088",1955, 1 , A5 ," $425,000 ",5/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4882,6, ,A5, 3382 ELY AVE                              ,            ,10469,1,                         -  ,1,"1,900","1,088",1901, 1 , A5 ," $288,400 ",7/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,6, ,A5, 1271 E 222                                ,            ,10469,1,                         -  ,1,"2,642","1,690",1950, 1 , A5 ," $420,000 ",12/16/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,6, ,A5, 1271 EAST 222 STREET                      ,            ,10469,1,                         -  ,1,"2,642","1,690",1950, 1 , A5 ," $250,000 ",7/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,10, ,A5, 1263 EAST 222ND STREET                    ,            ,10469,1,                         -  ,1,"1,800","1,690",1950, 1 , A5 ,                        -   ,3/6/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,80, ,A1, 1260 EAST 223RD STREET                    ,            ,10466,1,                         -  ,1,"4,297","1,200",1920, 1 , A1 ," $270,000 ",6/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,18, ,A5, 1255 EAST 223 STREET                      ,            ,10466,1,                         -  ,1,"1,600",960,1955, 1 , A5 ," $400,000 ",7/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,28, ,A5, 1235 E 223                                ,            ,10466,1,                         -  ,1,"1,600",960,1955, 1 , A5 ," $315,000 ",5/3/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,42, ,A5, 1804 SCHIEFFELIN AVE                      ,            ,10466,1,                         -  ,1,"1,800","1,534",1955, 1 , A5 ,                        -   ,10/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4899,50, ,A2, 1212 EAST 225                             ,            ,10466,1,                         -  ,1,"2,685","1,770",1930, 1 , A2 ,                        -   ,12/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4900,9, ,A2, 1117 EAST 222ND ST                        ,            ,10469,1,                         -  ,1,"3,900",920,1920, 1 , A2 ," $419,700 ",1/27/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,5, ,A5, 1181 EAST 223 STREET                      ,            ,10466,1,                         -  ,1,"2,033","1,280",1950, 1 , A5 ,                        -   ,1/23/2017
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,24, ,A5, 1145B EAST 223 STREET                     ,            ,10466,1,                         -  ,1,"1,800","1,534",1950, 1 , A5 ," $320,000 ",6/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4916,31, ,A5, 3619 DE REIMER AVENUE                     ,            ,10466,1,                         -  ,1,"1,827","1,744",1964, 1 , A5 ," $410,000 ",8/2/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4918,27, ,A2, 3538 BAYCHESTER AVENUE                    ,            ,10466,1,                         -  ,1,"2,900","1,300",1920, 1 , A2 ," $450,000 ",11/4/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4918,27, ,A2, 3538 BAYCHESTER AVENUE                    ,            ,10466,1,                         -  ,1,"2,900","1,300",1920, 1 , A2 ," $190,000 ",6/9/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4939,11, ,A5, 3885 AMUNDSON AVENUE                      ,            ,10466,1,                         -  ,1,"1,800","1,701",1957, 1 , A5 ," $383,400 ",8/29/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4939,33, ,A5, 3831 AMUNDSON AVENUE                      ,            ,10466,1,                         -  ,1,"2,600","1,860",1960, 1 , A5 ,                        -   ,6/9/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4944,45, ,A2, 3698 SECOR AVENUE                         ,            ,10466,1,                         -  ,1,"2,175",640,1932, 1 , A2 ," $280,000 ",11/21/2016
